;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.31788477301597595;RDF210;Industrial biotechnology;0.6630147099494934;RDF202;Industrial, systems and processes engineering;0.6441131830215454;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6334102749824524
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.4781487286090851;RDF106;Biological sciences;0.9786617159843445;RDF105;Earth and related environmental sciences;0.6426567435264587;RDF107;Other natural sciences;0.20289689302444458
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.9497734904289246;RDF107;Other natural sciences;0.41917234659194946;RDF106;Biological sciences;0.12180321663618088;RDF105;Earth and related environmental sciences;0.026455773040652275
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.8121776580810547;RDF106;Biological sciences;0.8839391469955444;RDF105;Earth and related environmental sciences;0.8700461983680725;RDF107;Other natural sciences;0.8339002132415771
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9580963253974915;RDF205;Chemical engineering;0.9547740817070007;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.47317031025886536;RDF211;Nano-technology;0.05427386984229088
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.46218055486679077;RDF501;Psychology and cognitive sciences;0.8155999183654785;RDF504;Sociology and related studies;0.4351212680339813;RDF505;Law and legal practice;0.17663608491420746
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7195913791656494;RDF202;Industrial, systems and processes engineering;0.7724877595901489;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7360212802886963;RDF212;Other engineering and technologies;0.6234914660453796
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.3255375325679779;RDF208;Environmental engineering and related engineering;0.9848255515098572;RDF212;Other engineering and technologies;0.7220433950424194;RDF202;Industrial, systems and processes engineering;0.7093715667724609
287;From domain-specific languages to domain-specific environments (Computer Science);RDF30;Medical, health and life sciences;0.2771366238594055;RDF304;Medical biotechnology;0.0016711376374587417;RDF301;Basic medicine and life sciences;0.00043055706191807985;RDF302;Clinical medicine;0.00029480361263267696
288;Magnetic Field Characterization and Mapping for Artifact Mitigation in MRI;RDF30;Medical, health and life sciences;0.41278913617134094;RDF304;Medical biotechnology;0.2914848029613495;RDF305;Other medical sciences;0.23992766439914703;RDF303;Health sciences;0.09683382511138916
289;La médiatisation de l'opinion publique au Canada (Political science and public administration);RDF50;Social sciences;0.25138401985168457;RDF508;Media and communications;0.9955316185951233;RDF506;Political science and policy administration;0.8458787798881531;RDF505;Law and legal practice;0.010652510449290276
290;Entrepreneuring as Relational Process: Tracing the Trajectories of Entrepreneurial Projects (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.43897679448127747;RDF508;Media and communications;0.996726930141449;RDF501;Psychology and cognitive sciences;0.47377896308898926;RDF504;Sociology and related studies;0.14674325287342072
291;Physiotherapy care in Emergency Departments for Patients with Musculoskeletal Disorders: A Pragmatic Cluster Randomized Controlled Trial and Cost Analysis (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.7940353751182556;RDF303;Health sciences;0.5349769592285156;RDF305;Other medical sciences;0.049865905195474625;RDF302;Clinical medicine;0.013982612639665604
292;Le numérique et les études médiévales : enjeux pédagogiques et formation par la recherche;RDF20-21;Engineering and technology;0.24123169481754303;RDF203;Electrical engineering, computer engineering, and information engineering;0.7491790056228638;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6384127140045166;RDF211;Nano-technology;0.09556026756763458
293;High power density motors for aeronautics manufactured by cold spraying;RDF20-21;Engineering and technology;0.7910053730010986;RDF204;Mechanical engineering;0.8518295884132385;RDF212;Other engineering and technologies;0.7729165554046631;RDF211;Nano-technology;0.6867377758026123
294;Cholesterol metabolism and regulation of the senescence-associated secretory phenotype in retinopathy (Systems & Circuits Neurosciences);RDF30;Medical, health and life sciences;0.7174436450004578;RDF305;Other medical sciences;0.1388700306415558;RDF304;Medical biotechnology;0.12635333836078644;RDF301;Basic medicine and life sciences;0.03283695876598358
295;Second-order Hessian-free methods for statistical learning and stochastic optimization (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8257579207420349;RDF211;Nano-technology;0.26635727286338806;RDF202;Industrial, systems and processes engineering;0.2391716092824936;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.15928277373313904
296;Ecosystemic thinking: integrating ecosystem assessment to the strategic thinking process;RDF30;Medical, health and life sciences;0.40171757340431213;RDF301;Basic medicine and life sciences;0.016561338678002357;RDF304;Medical biotechnology;0.003166511654853821;RDF305;Other medical sciences;0.0006576552405022085
297;Brain-body interactions during bipedalism (Biological Systems and Functions);RDF10;Natural sciences;0.5167717933654785;RDF106;Biological sciences;0.993333101272583;RDF105;Earth and related environmental sciences;0.2143256962299347;RDF107;Other natural sciences;0.14681969583034515
298;Multiaxial electro-mechanical tensile tester for stretchable electronics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9409969449043274;RDF205;Chemical engineering;0.9224823713302612;RDF212;Other engineering and technologies;0.028409067541360855;RDF204;Mechanical engineering;0.014475689269602299
299;Development and Update of Quantitative Pharmacology Concepts and Computational Models for a Better Understanding of Drug Fate and Action (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.7708476185798645;RDF303;Health sciences;0.9482025504112244;RDF304;Medical biotechnology;0.6619228720664978;RDF301;Basic medicine and life sciences;0.6156656742095947
300;Frontières vécues dans les institutions éducatives québécoises. Discours des cégépiennes musulmanes issues de l'immigration à Montréal (Education and social work);RDF50;Social sciences;0.47461244463920593;RDF503;Education;0.9700418710708618;RDF507;Social and economic geography;0.07146148383617401;RDF509;Other social sciences;0.04284217581152916
301;Non-invasive 4D thoracic imaging infrastructure to support decision-making in the management of lung diseases in intensive care units (ICU) (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.951133668422699;RDF203;Electrical engineering, computer engineering, and information engineering;0.8405081629753113;RDF211;Nano-technology;0.02280263602733612;RDF212;Other engineering and technologies;0.018689308315515518
302;La participation à la société québécoise : exploration de la perception des jeunes issus de l'immigration, de première et de deuxième génération (JIPDG), élèves et étudiants au secondaire et au cegep francophones (Education and social work);RDF50;Social sciences;0.8523938655853271;RDF503;Education;0.7515342235565186;RDF507;Social and economic geography;0.43195852637290955;RDF501;Psychology and cognitive sciences;0.18761593103408813
303;Reshaping the urban water management paradigm: towards a new decision-support framework for the sustainable design of hybrid systems;RDF20-21;Engineering and technology;0.6898019313812256;RDF208;Environmental engineering and related engineering;0.9282788634300232;RDF212;Other engineering and technologies;0.918699324131012;RDF202;Industrial, systems and processes engineering;0.8758400678634644
304;L'activité musculaire des pianistes au service de la production sonore et de l'expression musicale (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.45860210061073303;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7454447150230408;RDF605;Other humanities;0.364777535200119;RDF602;Languages and literature;0.0010122861713171005
305;Extraction, migration et mise en place de granite-pegmatite orogénique: construire les vecteurs d'exploration de métaux critiques;RDF20-21;Engineering and technology;0.4655541479587555;RDF206;Materials engineering and resources engineering;0.9821341037750244;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3454363942146301;RDF212;Other engineering and technologies;0.26274722814559937
306;Mon genou pourrait aller mieux;RDF30;Medical, health and life sciences;0.6885071396827698;RDF301;Basic medicine and life sciences;0.7901257276535034;RDF304;Medical biotechnology;0.7781018018722534;RDF305;Other medical sciences;0.7253568768501282
307;Learning sensorimotor maps through curiosity (Biological Systems and Functions);RDF10;Natural sciences;0.8358388543128967;RDF106;Biological sciences;0.9968580007553101;RDF105;Earth and related environmental sciences;0.6742650270462036;RDF107;Other natural sciences;0.17168524861335754
308;Improving the Quality Assurance of Machine-Learning Software Applications (Computer Science);RDF20-21;Engineering and technology;0.6515302062034607;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8850366473197937;RDF203;Electrical engineering, computer engineering, and information engineering;0.5197650790214539;RDF202;Industrial, systems and processes engineering;0.3426746129989624
309;Mobilizing evidence into the effective treatment of sexual offenders: A feasibility study;RDF30;Medical, health and life sciences;0.32849612832069397;RDF303;Health sciences;0.5071406364440918;RDF304;Medical biotechnology;0.41469141840934753;RDF305;Other medical sciences;0.2738170623779297
