;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
379;Inter-Brain Synchronization: from Measurements to Mechanisms (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5809821486473083;RDF301;Basic medicine and life sciences;0.15052762627601624;RDF304;Medical biotechnology;0.07978200912475586;RDF303;Health sciences;0.0755847916007042
380;Endothelial cell genetics and blood pressure regulation (Genetics);RDF30;Medical, health and life sciences;0.8376036882400513;RDF303;Health sciences;0.9801293015480042;RDF304;Medical biotechnology;0.9693242311477661;RDF301;Basic medicine and life sciences;0.3938511610031128
381;ImproviNg rEnal outcomes following coronary angiograPhy and/or percuTaneoUs coroNary intErventions: a pragmatic, adaptive, patient-oriented randomized controlled trial;RDF30;Medical, health and life sciences;0.9872533082962036;RDF303;Health sciences;0.9927672147750854;RDF302;Clinical medicine;0.9840936064720154;RDF305;Other medical sciences;0.9683812260627747
382;Machine Learning with Tensor Networks (Computer Science);RDF20-21;Engineering and technology;0.9972656965255737;RDF203;Electrical engineering, computer engineering, and information engineering;0.6829967498779297;RDF212;Other engineering and technologies;0.004198795184493065;RDF202;Industrial, systems and processes engineering;0.00013342000602278858
383;Elucidation of novel intracellular signaling mechanisms underlying uterine function and disease in cows (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4152677357196808;RDF303;Health sciences;0.9559813141822815;RDF304;Medical biotechnology;0.9403530359268188;RDF301;Basic medicine and life sciences;0.8509647250175476
384;Data extraction from videos for the analysis of behaviors in urban scenes (Computer Science);RDF20-21;Engineering and technology;0.9970736503601074;RDF203;Electrical engineering, computer engineering, and information engineering;0.5562790632247925;RDF212;Other engineering and technologies;0.00898542907088995;RDF208;Environmental engineering and related engineering;0.0013458604225888848
385;Inflammatory phenotype, senescence, and viscoelasticity imaging of macrophages in HIV (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.9776411652565002;RDF303;Health sciences;0.9750121831893921;RDF301;Basic medicine and life sciences;0.09739039093255997;RDF304;Medical biotechnology;0.026963500306010246
386;Optimization algorithms for rich vehicle routing problems;RDF20-21;Engineering and technology;0.9934984445571899;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6422081589698792;RDF204;Mechanical engineering;0.27904194593429565;RDF212;Other engineering and technologies;0.11318689584732056
387;Investigating the Innovation Process in Long-Term Care Facilities: A Research Project on the Adoption, Implementation and Assimilation of Health IT;RDF30;Medical, health and life sciences;0.506942629814148;RDF303;Health sciences;0.8984106183052063;RDF305;Other medical sciences;0.8319637775421143;RDF301;Basic medicine and life sciences;0.8006920218467712
388;KBTBD4 determines key epigenetic marks that govern human hematopoietic stem cell self-renewal (Genetics);RDF30;Medical, health and life sciences;0.860642671585083;RDF304;Medical biotechnology;0.7789857387542725;RDF303;Health sciences;0.6340336203575134;RDF301;Basic medicine and life sciences;0.4590761363506317
389;Representation learning and exploration of data geometries (Computer Science);RDF20-21;Engineering and technology;0.998046875;RDF203;Electrical engineering, computer engineering, and information engineering;0.7006900310516357;RDF212;Other engineering and technologies;0.005730246659368277;RDF211;Nano-technology;0.000954731716774404
390;Vitamin K1 supplementation to improve cognition of patients with coronary heart disease: a randomized controlled pilot study;RDF30;Medical, health and life sciences;0.8990437388420105;RDF303;Health sciences;0.9942697882652283;RDF302;Clinical medicine;0.9826909303665161;RDF304;Medical biotechnology;0.7279754281044006
391;Simulation of physical processes with Monte Carlo methods in the keV and MeV energy range (Physics);RDF20-21;Engineering and technology;0.7633377909660339;RDF212;Other engineering and technologies;0.002714985515922308;RDF202;Industrial, systems and processes engineering;0.0005442132824100554;RDF206;Materials engineering and resources engineering;0.00022341635485645384
392;Characterizing and targeting lipocalin-type prostaglandin D2 synthase in osteoarthritis (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.879081666469574;RDF302;Clinical medicine;0.9908743500709534;RDF303;Health sciences;0.9876639246940613;RDF304;Medical biotechnology;0.9839708805084229
393;3D Bioprinting of Cardiac Tissues (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7688305377960205;RDF210;Industrial biotechnology;0.8362873196601868;RDF205;Chemical engineering;0.1525365114212036;RDF207;Medical and biomedical engineering;0.04778006672859192
394;Fiscal Policy Spillovers and Inter-Sectoral Linkages: Theory and Evidence;RDF50;Social sciences;0.9911392331123352;RDF502;Economics and business administration;0.9950563311576843;RDF506;Political science and policy administration;0.9460011720657349;RDF509;Other social sciences;0.12126889079809189
395;Advanced Distributed Decision-making framework for Smart grid aggregators (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9974819421768188;RDF203;Electrical engineering, computer engineering, and information engineering;0.5224458575248718;RDF202;Industrial, systems and processes engineering;0.0024726232513785362;RDF212;Other engineering and technologies;0.001048469333909452
396;Constitutional Legacies of the Judicial Committee of the Privy Council (Law and criminology);RDF50;Social sciences;0.8520563840866089;RDF505;Law and legal practice;0.11879339814186096;RDF506;Political science and policy administration;0.0023596608079969883;RDF509;Other social sciences;0.0015731120947748423
397;Developing frameworks for climate positive design: Case Study of extraction and processing industries in Nova Scotia and Quebec (Geography, urban planning and related fields);RDF20-21;Engineering and technology;0.418414443731308;RDF208;Environmental engineering and related engineering;0.028652667999267578;RDF202;Industrial, systems and processes engineering;0.025760561227798462;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004681822843849659
398;Re-Imagining Illness: The British Woman Writer's Medical Knowledge, 1660-1820 (Literature);RDF30;Medical, health and life sciences;0.7921810746192932;RDF303;Health sciences;0.9722043871879578;RDF301;Basic medicine and life sciences;0.668555736541748;RDF302;Clinical medicine;0.07640767842531204
399;Regulation of thymic selection thresholds and their role in establishing T cell function (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.9685690999031067;RDF303;Health sciences;0.970013439655304;RDF301;Basic medicine and life sciences;0.09670578688383102;RDF302;Clinical medicine;0.03993731364607811
400;Viral Conjunctures: Pandemics and Planetary Health Narratives (Literature);RDF30;Medical, health and life sciences;0.5046096444129944;RDF303;Health sciences;0.701508641242981;RDF301;Basic medicine and life sciences;0.05146276578307152;RDF305;Other medical sciences;0.009268013760447502
401;Companies and States: The Compagnie des Indes occidentales and the Reconfiguration of Authority in the French Atlantic, 1664-1674 (History);RDF50;Social sciences;0.8202751874923706;RDF507;Social and economic geography;0.05033063143491745;RDF506;Political science and policy administration;0.046378206461668015;RDF504;Sociology and related studies;0.019271137192845345
402;Produits sanguins provenant de don de sang d'hommes ayant des relations sexuelles avec d'autres hommes (Étude PS-HARSAH) (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.5514793992042542;RDF303;Health sciences;0.9798226952552795;RDF304;Medical biotechnology;0.8264318108558655;RDF301;Basic medicine and life sciences;0.507323682308197
403;Manipulating cytokine pathways to increase T cell stemness during chronic antigen exposure (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.9437267184257507;RDF303;Health sciences;0.9949396848678589;RDF304;Medical biotechnology;0.966156005859375;RDF302;Clinical medicine;0.9029524922370911
404;Sexual dimorphism and menopause in the interaction between immune cells and neurovascular coupling (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.7394065856933594;RDF304;Medical biotechnology;0.9281486868858337;RDF303;Health sciences;0.921640157699585;RDF301;Basic medicine and life sciences;0.7937461733818054
405;Novel Synthetic Methodologies Exploiting Nitrogen-Containing Molecules (Chemistry);RDF20-21;Engineering and technology;0.7039154767990112;RDF211;Nano-technology;0.1475551873445511;RDF205;Chemical engineering;0.043691061437129974;RDF206;Materials engineering and resources engineering;0.019870715215802193
406;Towards Systematic and Cost-Effective Monitoring of Large-Scale Software Systems (Computer Science);RDF20-21;Engineering and technology;0.9968400001525879;RDF203;Electrical engineering, computer engineering, and information engineering;0.6850019693374634;RDF212;Other engineering and technologies;0.0013670256594195962;RDF202;Industrial, systems and processes engineering;0.00045831286115571856
407;From examples to knowledge to software engineering support and automation (Computer Science);RDF20-21;Engineering and technology;0.9968963265419006;RDF203;Electrical engineering, computer engineering, and information engineering;0.3663630187511444;RDF212;Other engineering and technologies;0.0029349520336836576;RDF211;Nano-technology;0.0002034269564319402
408;B cell intrinsic mechanisms of the germinal centre reaction (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.9809232950210571;RDF304;Medical biotechnology;0.9175985455513;RDF303;Health sciences;0.797872006893158;RDF301;Basic medicine and life sciences;0.7158215045928955
