;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
266;Le tournant éclectique en architecture à travers les procès-verbaux du Conseil des Bâtiments civils (projet pilote) (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.7518733739852905;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8945848345756531;RDF605;Other humanities;0.032352518290281296;RDF601;History, archaeology and related studies;9.67481973930262e-05
267;Évolution de l'organisation du travail des directions d'établissements d'enseignement du Québec dans le contexte de la transformation des commissions scolaires en centres de services;RDF20-21;Engineering and technology;0.5189165472984314;RDF208;Environmental engineering and related engineering;0.15697847306728363;RDF212;Other engineering and technologies;0.11461738497018814;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.09286201000213623
268;Integrating interdisciplinary perspectives on circular economy;RDF20-21;Engineering and technology;0.3044363260269165;RDF212;Other engineering and technologies;0.6513599753379822;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4894750714302063;RDF206;Materials engineering and resources engineering;0.4395572245121002
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.3313940465450287;RDF106;Biological sciences;0.5658813714981079;RDF104;Chemical sciences;0.0027660077903419733;RDF107;Other natural sciences;0.001765390858054161
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8302502036094666;RDF302;Clinical medicine;0.6237961053848267;RDF303;Health sciences;0.4089415669441223;RDF304;Medical biotechnology;0.04445262253284454
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.7010113000869751;RDF503;Education;0.48734399676322937;RDF509;Other social sciences;0.0016497200122103095;RDF504;Sociology and related studies;0.0004575981292873621
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.6006993055343628;RDF105;Earth and related environmental sciences;0.5698622465133667;RDF107;Other natural sciences;0.0027938776183873415;RDF106;Biological sciences;0.0023055400233715773
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.7744091749191284;RDF212;Other engineering and technologies;0.014630334451794624;RDF203;Electrical engineering, computer engineering, and information engineering;0.008656196296215057;RDF211;Nano-technology;0.006875638850033283
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.38270503282546997;RDF106;Biological sciences;0.8480107188224792;RDF105;Earth and related environmental sciences;0.15171508491039276;RDF104;Chemical sciences;0.033132798969745636
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9707634449005127;RDF504;Sociology and related studies;0.4245944023132324;RDF509;Other social sciences;0.029937202110886574;RDF505;Law and legal practice;0.01578374393284321
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF10;Natural sciences;0.4122138023376465;RDF106;Biological sciences;0.7001208066940308;RDF107;Other natural sciences;0.02068519964814186;RDF104;Chemical sciences;0.0006019704742357135
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF30;Medical, health and life sciences;0.6665754318237305;RDF302;Clinical medicine;0.6168233752250671;RDF301;Basic medicine and life sciences;0.39203938841819763;RDF303;Health sciences;0.2606710195541382
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.328421950340271;RDF301;Basic medicine and life sciences;0.15611371397972107;RDF304;Medical biotechnology;0.08484670519828796;RDF303;Health sciences;0.01998245343565941
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.38355377316474915;RDF202;Industrial, systems and processes engineering;0.29498907923698425;RDF207;Medical and biomedical engineering;0.2897658348083496;RDF206;Materials engineering and resources engineering;0.22878144681453705
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.43194738030433655;RDF106;Biological sciences;0.7195034027099609;RDF107;Other natural sciences;0.012145115993916988;RDF105;Earth and related environmental sciences;0.0004698007833212614
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.9458523392677307;RDF106;Biological sciences;0.8856226205825806;RDF105;Earth and related environmental sciences;0.6419593691825867;RDF107;Other natural sciences;0.002021667081862688
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.9550483822822571;RDF106;Biological sciences;0.911758542060852;RDF105;Earth and related environmental sciences;0.9059213399887085;RDF107;Other natural sciences;0.01750827208161354
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9695366024971008;RDF205;Chemical engineering;0.20611901581287384;RDF206;Materials engineering and resources engineering;0.015314478427171707;RDF211;Nano-technology;0.0008740773773752153
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.40383630990982056;RDF501;Psychology and cognitive sciences;0.5288090109825134;RDF504;Sociology and related studies;0.5122021436691284;RDF509;Other social sciences;0.03952254354953766
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7213746905326843;RDF202;Industrial, systems and processes engineering;0.041553061455488205;RDF212;Other engineering and technologies;0.009218763560056686;RDF208;Environmental engineering and related engineering;0.005471975542604923
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.7881229519844055;RDF208;Environmental engineering and related engineering;0.38511374592781067;RDF212;Other engineering and technologies;0.3092258870601654;RDF209;Environmental biotechnology;0.14788229763507843
287;From domain-specific languages to domain-specific environments (Computer Science);RDF20-21;Engineering and technology;0.3139788508415222;RDF203;Electrical engineering, computer engineering, and information engineering;0.014694149605929852;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.000628958863671869;RDF212;Other engineering and technologies;0.00040440811426378787
288;Magnetic Field Characterization and Mapping for Artifact Mitigation in MRI;RDF20-21;Engineering and technology;0.7744393348693848;RDF207;Medical and biomedical engineering;0.5518894195556641;RDF206;Materials engineering and resources engineering;0.022566339001059532;RDF202;Industrial, systems and processes engineering;0.015868209302425385
289;La médiatisation de l'opinion publique au Canada (Political science and public administration);RDF50;Social sciences;0.5362621545791626;RDF506;Political science and policy administration;0.8412032723426819;RDF509;Other social sciences;0.006097335834056139;RDF508;Media and communications;0.005820821970701218
290;Entrepreneuring as Relational Process: Tracing the Trajectories of Entrepreneurial Projects (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.344856321811676;RDF605;Other humanities;0.2568531930446625;RDF602;Languages and literature;0.0003473733668215573;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00016965536633506417
291;Physiotherapy care in Emergency Departments for Patients with Musculoskeletal Disorders: A Pragmatic Cluster Randomized Controlled Trial and Cost Analysis (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.8614696264266968;RDF303;Health sciences;0.9030155539512634;RDF302;Clinical medicine;0.4411185383796692;RDF301;Basic medicine and life sciences;0.0014027503784745932
292;Le numérique et les études médiévales : enjeux pédagogiques et formation par la recherche;RDF20-21;Engineering and technology;0.6267756223678589;RDF204;Mechanical engineering;0.9741287231445312;RDF207;Medical and biomedical engineering;0.9660024046897888;RDF206;Materials engineering and resources engineering;0.6965033411979675
293;High power density motors for aeronautics manufactured by cold spraying;RDF20-21;Engineering and technology;0.9325680136680603;RDF212;Other engineering and technologies;0.0692695826292038;RDF211;Nano-technology;0.00805802084505558;RDF204;Mechanical engineering;0.002243672963231802
294;Cholesterol metabolism and regulation of the senescence-associated secretory phenotype in retinopathy (Systems & Circuits Neurosciences);RDF20-21;Engineering and technology;0.43668434023857117;RDF207;Medical and biomedical engineering;0.007765669841319323;RDF212;Other engineering and technologies;0.0015317683573812246;RDF211;Nano-technology;0.00048272375715896487
295;Second-order Hessian-free methods for statistical learning and stochastic optimization (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9024885296821594;RDF202;Industrial, systems and processes engineering;0.5365200638771057;RDF210;Industrial biotechnology;0.008980384096503258;RDF211;Nano-technology;0.0010925779351964593
296;Ecosystemic thinking: integrating ecosystem assessment to the strategic thinking process;RDF20-21;Engineering and technology;0.24411261081695557;RDF208;Environmental engineering and related engineering;0.0744464099407196;RDF210;Industrial biotechnology;0.05651486665010452;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04744737967848778
