;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.6416803598403931;RDF106;Biological sciences;0.7776588797569275;RDF103;Physical sciences;0.008283626288175583;RDF107;Other natural sciences;0.0015823420835658908
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.9210543632507324;RDF302;Clinical medicine;0.7746686339378357;RDF303;Health sciences;0.5310573577880859;RDF304;Medical biotechnology;0.1920558661222458
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.34347978234291077;RDF503;Education;0.9157336354255676;RDF504;Sociology and related studies;0.029284456744790077;RDF509;Other social sciences;0.004133968148380518
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.43627071380615234;RDF105;Earth and related environmental sciences;0.9455001354217529;RDF106;Biological sciences;0.004297939129173756;RDF107;Other natural sciences;0.003614644519984722
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.5502559542655945;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07004101574420929;RDF212;Other engineering and technologies;0.01590639166533947;RDF203;Electrical engineering, computer engineering, and information engineering;0.008796121925115585
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.5760841369628906;RDF106;Biological sciences;0.7530128359794617;RDF103;Physical sciences;0.0485636442899704;RDF105;Earth and related environmental sciences;0.03606696426868439
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9636209011077881;RDF504;Sociology and related studies;0.498291015625;RDF501;Psychology and cognitive sciences;0.050599705427885056;RDF509;Other social sciences;0.03656250610947609
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF10;Natural sciences;0.6088094711303711;RDF106;Biological sciences;0.864367663860321;RDF107;Other natural sciences;0.010159832425415516;RDF104;Chemical sciences;0.002323162741959095
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF30;Medical, health and life sciences;0.6427531838417053;RDF301;Basic medicine and life sciences;0.8072708249092102;RDF303;Health sciences;0.7043126821517944;RDF304;Medical biotechnology;0.6646491289138794
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF10;Natural sciences;0.6284953951835632;RDF106;Biological sciences;0.6642136573791504;RDF107;Other natural sciences;0.03531079739332199;RDF103;Physical sciences;0.0004907226539216936
279;Optimizing risk averse decisions in data-driven problems;RDF30;Medical, health and life sciences;0.42530855536460876;RDF304;Medical biotechnology;0.23952721059322357;RDF301;Basic medicine and life sciences;0.2148561179637909;RDF302;Clinical medicine;0.20260091125965118
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.6237326860427856;RDF106;Biological sciences;0.6531545519828796;RDF107;Other natural sciences;0.005934066604822874;RDF104;Chemical sciences;0.0017308298265561461
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.8354718089103699;RDF105;Earth and related environmental sciences;0.9813822507858276;RDF106;Biological sciences;0.7241880893707275;RDF107;Other natural sciences;0.019069157540798187
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.9520381093025208;RDF105;Earth and related environmental sciences;0.9906418919563293;RDF106;Biological sciences;0.4983367919921875;RDF107;Other natural sciences;0.0810093805193901
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9755076766014099;RDF205;Chemical engineering;0.6497453451156616;RDF206;Materials engineering and resources engineering;0.0055333878844976425;RDF212;Other engineering and technologies;0.0021615505684167147
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.6750584840774536;RDF504;Sociology and related studies;0.9783846735954285;RDF505;Law and legal practice;0.9003546833992004;RDF501;Psychology and cognitive sciences;0.2766416668891907
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7066485285758972;RDF204;Mechanical engineering;0.11204022914171219;RDF203;Electrical engineering, computer engineering, and information engineering;0.032436151057481766;RDF202;Industrial, systems and processes engineering;0.01851104572415352
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.4987765848636627;RDF208;Environmental engineering and related engineering;0.5808275938034058;RDF212;Other engineering and technologies;0.019606182351708412;RDF202;Industrial, systems and processes engineering;0.012077061459422112
287;From domain-specific languages to domain-specific environments (Computer Science);RDF30;Medical, health and life sciences;0.30736619234085083;RDF304;Medical biotechnology;0.036588311195373535;RDF301;Basic medicine and life sciences;0.0037398573476821184;RDF305;Other medical sciences;0.0001015038214973174
288;Magnetic Field Characterization and Mapping for Artifact Mitigation in MRI;RDF20-21;Engineering and technology;0.4404464066028595;RDF207;Medical and biomedical engineering;0.3187236487865448;RDF203;Electrical engineering, computer engineering, and information engineering;0.03252822160720825;RDF210;Industrial biotechnology;0.012088718824088573
289;La médiatisation de l'opinion publique au Canada (Political science and public administration);RDF50;Social sciences;0.7468676567077637;RDF508;Media and communications;0.9398030042648315;RDF506;Political science and policy administration;0.7638362646102905;RDF509;Other social sciences;0.011222867295145988
290;Entrepreneuring as Relational Process: Tracing the Trajectories of Entrepreneurial Projects (Communications, media studies, gender studies, library and information science, related fields);RDF50;Social sciences;0.39176419377326965;RDF508;Media and communications;0.9441768527030945;RDF509;Other social sciences;0.0388290211558342;RDF504;Sociology and related studies;0.02522682584822178
291;Physiotherapy care in Emergency Departments for Patients with Musculoskeletal Disorders: A Pragmatic Cluster Randomized Controlled Trial and Cost Analysis (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.8424838185310364;RDF302;Clinical medicine;0.8998277187347412;RDF303;Health sciences;0.8438950777053833;RDF301;Basic medicine and life sciences;0.15077753365039825
292;Le numérique et les études médiévales : enjeux pédagogiques et formation par la recherche;RDF30;Medical, health and life sciences;0.6276332139968872;RDF302;Clinical medicine;0.38560599088668823;RDF305;Other medical sciences;0.33152538537979126;RDF304;Medical biotechnology;0.056297920644283295
293;High power density motors for aeronautics manufactured by cold spraying;RDF20-21;Engineering and technology;0.8888039588928223;RDF204;Mechanical engineering;0.04119144380092621;RDF211;Nano-technology;0.008412977680563927;RDF202;Industrial, systems and processes engineering;0.00418249424546957
294;Cholesterol metabolism and regulation of the senescence-associated secretory phenotype in retinopathy (Systems & Circuits Neurosciences);RDF30;Medical, health and life sciences;0.4728093147277832;RDF301;Basic medicine and life sciences;0.39972376823425293;RDF302;Clinical medicine;0.2030746191740036;RDF303;Health sciences;0.030214587226510048
295;Second-order Hessian-free methods for statistical learning and stochastic optimization (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.983296275138855;RDF202;Industrial, systems and processes engineering;0.3799821436405182;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03286798670887947;RDF212;Other engineering and technologies;0.023554330691695213
296;Ecosystemic thinking: integrating ecosystem assessment to the strategic thinking process;RDF30;Medical, health and life sciences;0.2901870608329773;RDF304;Medical biotechnology;0.03121388889849186;RDF301;Basic medicine and life sciences;0.02546808309853077;RDF305;Other medical sciences;0.001249709283001721
297;Brain-body interactions during bipedalism (Biological Systems and Functions);RDF10;Natural sciences;0.4867652952671051;RDF106;Biological sciences;0.1041124016046524;RDF107;Other natural sciences;0.0007208380266092718;RDF103;Physical sciences;0.00012681476073339581
298;Multiaxial electro-mechanical tensile tester for stretchable electronics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9651351571083069;RDF205;Chemical engineering;0.5368289351463318;RDF204;Mechanical engineering;0.18862271308898926;RDF212;Other engineering and technologies;0.012407694943249226
299;Development and Update of Quantitative Pharmacology Concepts and Computational Models for a Better Understanding of Drug Fate and Action (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.68192458152771;RDF303;Health sciences;0.8799228668212891;RDF301;Basic medicine and life sciences;0.46611645817756653;RDF302;Clinical medicine;0.05271639674901962
300;Frontières vécues dans les institutions éducatives québécoises. Discours des cégépiennes musulmanes issues de l'immigration à Montréal (Education and social work);RDF50;Social sciences;0.31038179993629456;RDF503;Education;0.7306744456291199;RDF504;Sociology and related studies;0.027611488476395607;RDF509;Other social sciences;0.004792316351085901
301;Non-invasive 4D thoracic imaging infrastructure to support decision-making in the management of lung diseases in intensive care units (ICU) (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.959547758102417;RDF203;Electrical engineering, computer engineering, and information engineering;0.8921403884887695;RDF207;Medical and biomedical engineering;0.08024928718805313;RDF212;Other engineering and technologies;0.0572819709777832
