;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
396;Constitutional Legacies of the Judicial Committee of the Privy Council (Law and criminology);RDF50;Social sciences;0.3426443338394165;RDF505;Law and legal practice;0.9576358199119568;RDF506;Political science and policy administration;0.5272442102432251;RDF509;Other social sciences;0.00216576736420393
397;Developing frameworks for climate positive design: Case Study of extraction and processing industries in Nova Scotia and Quebec (Geography, urban planning and related fields);RDF20-21;Engineering and technology;0.4310345947742462;RDF208;Environmental engineering and related engineering;0.6117299795150757;RDF202;Industrial, systems and processes engineering;0.4102688729763031;RDF212;Other engineering and technologies;0.10842473804950714
398;Re-Imagining Illness: The British Woman Writer's Medical Knowledge, 1660-1820 (Literature);RDF60;Humanities and the arts;0.6711611151695251;RDF602;Languages and literature;0.9679296016693115;RDF605;Other humanities;0.13857834041118622;RDF601;History, archaeology and related studies;0.01155267097055912
399;Regulation of thymic selection thresholds and their role in establishing T cell function (Immunology & Transplantation);RDF10;Natural sciences;0.6935730576515198;RDF106;Biological sciences;0.9790157079696655;RDF107;Other natural sciences;0.057918086647987366;RDF104;Chemical sciences;0.002585936803370714
400;Viral Conjunctures: Pandemics and Planetary Health Narratives (Literature);RDF30;Medical, health and life sciences;0.5077674984931946;RDF303;Health sciences;0.45101669430732727;RDF305;Other medical sciences;0.0892956480383873;RDF301;Basic medicine and life sciences;0.031439851969480515
401;Companies and States: The Compagnie des Indes occidentales and the Reconfiguration of Authority in the French Atlantic, 1664-1674 (History);RDF50;Social sciences;0.5638302564620972;RDF506;Political science and policy administration;0.032497506588697433;RDF509;Other social sciences;0.030386751517653465;RDF502;Economics and business administration;0.029591374099254608
402;Produits sanguins provenant de don de sang d'hommes ayant des relations sexuelles avec d'autres hommes (Étude PS-HARSAH) (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.6288959383964539;RDF303;Health sciences;0.9785082340240479;RDF301;Basic medicine and life sciences;0.6228322386741638;RDF305;Other medical sciences;0.19200854003429413
403;Manipulating cytokine pathways to increase T cell stemness during chronic antigen exposure (Immunology & Transplantation);RDF30;Medical, health and life sciences;0.6721435189247131;RDF303;Health sciences;0.3791772127151489;RDF304;Medical biotechnology;0.12400069087743759;RDF305;Other medical sciences;0.05179748311638832
404;Sexual dimorphism and menopause in the interaction between immune cells and neurovascular coupling (Cardiovascular System – Vascular System);RDF10;Natural sciences;0.5710804462432861;RDF106;Biological sciences;0.992046594619751;RDF107;Other natural sciences;0.2206781655550003;RDF103;Physical sciences;0.009522486478090286
405;Novel Synthetic Methodologies Exploiting Nitrogen-Containing Molecules (Chemistry);RDF10;Natural sciences;0.8609965443611145;RDF104;Chemical sciences;0.9986168742179871;RDF107;Other natural sciences;0.017610643059015274;RDF103;Physical sciences;0.005011401604861021
406;Towards Systematic and Cost-Effective Monitoring of Large-Scale Software Systems (Computer Science);RDF20-21;Engineering and technology;0.9944893717765808;RDF203;Electrical engineering, computer engineering, and information engineering;0.9698426127433777;RDF212;Other engineering and technologies;0.058185093104839325;RDF202;Industrial, systems and processes engineering;0.014117893762886524
407;From examples to knowledge to software engineering support and automation (Computer Science);RDF20-21;Engineering and technology;0.9966908693313599;RDF203;Electrical engineering, computer engineering, and information engineering;0.1844000369310379;RDF212;Other engineering and technologies;0.009955652058124542;RDF202;Industrial, systems and processes engineering;0.0006118339952081442
408;B cell intrinsic mechanisms of the germinal centre reaction (Immunology & Transplantation);RDF10;Natural sciences;0.6882457733154297;RDF106;Biological sciences;0.9706878066062927;RDF107;Other natural sciences;0.07243960350751877;RDF104;Chemical sciences;0.00338978273794055
409;Modifications of newly synthesized histones and the cellular response to DNA replication stress (Genes, Cells and Molecules);RDF10;Natural sciences;0.912250280380249;RDF106;Biological sciences;0.9675945043563843;RDF107;Other natural sciences;0.11671367287635803;RDF104;Chemical sciences;0.01852879673242569
410;Innovative Compressor/Fan Technologies for Reduction of Fossil Fuel Consumption;RDF20-21;Engineering and technology;0.9948298335075378;RDF204;Mechanical engineering;0.9568363428115845;RDF202;Industrial, systems and processes engineering;0.6962165832519531;RDF208;Environmental engineering and related engineering;0.24744148552417755
411;Exploring ancestry in Montréal's Notre-Dame Cemetery (1691-1797), using 3D morphometrics and ancient DNA (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.4735088348388672;RDF601;History, archaeology and related studies;0.953880250453949;RDF605;Other humanities;0.1261378824710846;RDF602;Languages and literature;0.012945405207574368
412;Individual differences in natural scene semantics investigated with machine learning and neuroimaging (Biological Systems and Functions);RDF10;Natural sciences;0.8371644616127014;RDF106;Biological sciences;0.9941346645355225;RDF107;Other natural sciences;0.12667709589004517;RDF105;Earth and related environmental sciences;0.03594832122325897
413;The Climate Crisis and the Future of Work;RDF50;Social sciences;0.8377408981323242;RDF502;Economics and business administration;0.9022656679153442;RDF506;Political science and policy administration;0.8934024572372437;RDF504;Sociology and related studies;0.8636218309402466
414;Grid Transition: New Generation Methodologies and Tools for Reliable Protection;RDF20-21;Engineering and technology;0.9882174730300903;RDF203;Electrical engineering, computer engineering, and information engineering;0.7513290047645569;RDF202;Industrial, systems and processes engineering;0.7202699184417725;RDF212;Other engineering and technologies;0.16444936394691467
415;Art-thérapie et réadaptation: une perspective transdisciplinaire;RDF60;Humanities and the arts;0.9115594029426575;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8971559405326843;RDF605;Other humanities;0.4806424379348755;RDF603;Philosophy;0.13968952000141144
416;Optimization and game dynamics in machine learning (Computer Science);RDF20-21;Engineering and technology;0.989050567150116;RDF203;Electrical engineering, computer engineering, and information engineering;0.9245515465736389;RDF212;Other engineering and technologies;0.1549505591392517;RDF202;Industrial, systems and processes engineering;0.0027149852830916643
417;Développement et validation d'un outil sur le climat de genre tel que perçu par les élèves des écoles secondaires (Education and social work);RDF50;Social sciences;0.8796272873878479;RDF503;Education;0.867260754108429;RDF504;Sociology and related studies;0.8303879499435425;RDF509;Other social sciences;0.20898495614528656
418;CMV Dynamics and Transmission in Pregnancy: Comparison Between Women Living with and without HIV (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9808802008628845;RDF303;Health sciences;0.9922294020652771;RDF302;Clinical medicine;0.9680808782577515;RDF305;Other medical sciences;0.06723979115486145
419;Solidarité et entraide dans le contexte de l'autisme et du vieillissement;RDF50;Social sciences;0.5654835104942322;RDF504;Sociology and related studies;0.43120989203453064;RDF509;Other social sciences;0.2986447513103485;RDF507;Social and economic geography;0.03868349641561508
420;Children with sexual behaviour problems: Do specialized services influence their trajectory within child protection services? (Psychology);RDF50;Social sciences;0.8615309000015259;RDF501;Psychology and cognitive sciences;0.6494118571281433;RDF509;Other social sciences;0.06847517192363739;RDF504;Sociology and related studies;0.04531031847000122
421;Évaluer les pratiques préventives du Centre de prévention et d'intervention pour victimes d'agression sexuelle (CPIVAS) : projet pilote pour le programme de prévention « Clique sur toi! -- primaire »;RDF50;Social sciences;0.6686069965362549;RDF504;Sociology and related studies;0.43458130955696106;RDF505;Law and legal practice;0.35409796237945557;RDF509;Other social sciences;0.29022589325904846
422;Understanding what they want and what works: social support and well-being among men experiencing cancer (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.979557991027832;RDF504;Sociology and related studies;0.9817531704902649;RDF509;Other social sciences;0.3225260078907013;RDF501;Psychology and cognitive sciences;0.11506275087594986
423;The Burden of Harsh Parenting on Socioemotional and Behavioral Problems: the Role of Chronic Cortisol secretion in the Preschool Years (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.8814812898635864;RDF501;Psychology and cognitive sciences;0.8927496671676636;RDF504;Sociology and related studies;0.8409132361412048;RDF509;Other social sciences;0.13898685574531555
424;From amusia to dyslexia: the role of feedback (Biological Systems and Functions);RDF10;Natural sciences;0.5335780382156372;RDF106;Biological sciences;0.9912208914756775;RDF107;Other natural sciences;0.22025857865810394;RDF105;Earth and related environmental sciences;0.00523027777671814
425;Raconter-Cartographier. La scénarisation transmédiale (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9582131505012512;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9463988542556763;RDF605;Other humanities;0.5676670074462891;RDF603;Philosophy;0.03937942907214165
426;Stratégies d'actions de communication innovantes visant une sensibilisation résiliente de la population face aux risques liés aux inondations;RDF10;Natural sciences;0.2151278853416443;RDF105;Earth and related environmental sciences;0.9201462864875793;RDF107;Other natural sciences;0.05670464038848877;RDF103;Physical sciences;0.02900812216103077
