;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
318;Soutien à la mobilisation des milieux scolaires pour la mise en oeuvre de mesures intégrées et structurées favorisant la socialisation des élèves, leur bien-être psychologique, ainsi que la prévention de la violence;RDF30;Medical, health and life sciences;0.2556621730327606;RDF305;Other medical sciences;0.0003358795365784317;RDF302;Clinical medicine;0.00030261141364462674;RDF303;Health sciences;0.00020723386842291802
319;La Trajectoire du mouvement debussyste (1895-1923) : Style, réception, implantation institutionnelle (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9650205969810486;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.789209246635437;RDF605;Other humanities;0.18663784861564636;RDF601;History, archaeology and related studies;0.0004363327461760491
320;High-order Geometry, Mesh and Adaptivity for Fluid-Structure Interaction Simulations (Mechanical Engineering);RDF20-21;Engineering and technology;0.991936206817627;RDF204;Mechanical engineering;0.9995695352554321;RDF202;Industrial, systems and processes engineering;0.1929740607738495;RDF212;Other engineering and technologies;0.04317136108875275
321;Computational analysis and modeling of ribonucleic acid structure, function, and dynamics (Genes, Cells and Molecules);RDF10;Natural sciences;0.8835427761077881;RDF102;Computer and information sciences;0.9987557530403137;RDF106;Biological sciences;0.983944296836853;RDF104;Chemical sciences;0.9523367285728455
322;Stratégies d'épargne transfusionnelle et de prévention de la pénurie de produits sanguins labiles : de l'utilisation clinique appropriée à l'élargissement du pool de donneurs;RDF20-21;Engineering and technology;0.7805231809616089;RDF208;Environmental engineering and related engineering;0.9943793416023254;RDF207;Medical and biomedical engineering;0.6346467733383179;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.23643551766872406
323;Relaxation, friction interne et ondes gravitationnelles (Physics);RDF10;Natural sciences;0.9935498237609863;RDF103;Physical sciences;0.998167097568512;RDF107;Other natural sciences;0.9928532242774963;RDF105;Earth and related environmental sciences;0.006797716487199068
324;Penser la citoyenneté vécue des femmes dans les pratiques participatives du care au quotidien en Amérique latine : Le cas des cuisines communautaires de la ville de Mexico (Political science and public administration);RDF50;Social sciences;0.974031388759613;RDF506;Political science and policy administration;0.9952907562255859;RDF509;Other social sciences;0.28218987584114075;RDF504;Sociology and related studies;0.004838708322495222
325;Statistical analysis of microbiome longitudinal data with multiplex networks (Evolution and Ecology);RDF10;Natural sciences;0.85897296667099;RDF106;Biological sciences;0.9631563425064087;RDF105;Earth and related environmental sciences;0.7949732542037964;RDF107;Other natural sciences;0.3594515323638916
326;Reaction mechanisms of catalytic reactions using earth-abundant metals (Chemistry);RDF10;Natural sciences;0.5540891289710999;RDF104;Chemical sciences;0.9933207035064697;RDF105;Earth and related environmental sciences;0.4627252519130707;RDF107;Other natural sciences;0.07782620936632156
327;Investigation of a novel tumor suppressor mechanism in medulloblastoma;RDF10;Natural sciences;0.7547082901000977;RDF106;Biological sciences;0.9913994669914246;RDF104;Chemical sciences;0.3314402401447296;RDF103;Physical sciences;0.31010761857032776
328;Autonomous security for complex systems (Computer Science);RDF20-21;Engineering and technology;0.7686352729797363;RDF212;Other engineering and technologies;0.2718307077884674;RDF203;Electrical engineering, computer engineering, and information engineering;0.04247129708528519;RDF202;Industrial, systems and processes engineering;0.0012438248377293348
329;Résonance et altération audiovisuelles: pour une pensée sonore de la vidéo et du cinéma expérimental (Fine arts, research-creation);RDF60;Humanities and the arts;0.9504339098930359;RDF605;Other humanities;0.6374651193618774;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0018187754321843386;RDF603;Philosophy;0.0003852084919344634
330;Concentration of measure on quantum states (Computer Science);RDF10;Natural sciences;0.3111916482448578;RDF102;Computer and information sciences;0.9602310061454773;RDF107;Other natural sciences;0.058086734265089035;RDF103;Physical sciences;0.006425132974982262
331;The use of facial information from developmental prosopagnosics to super-recognizers (Biological Systems and Functions);RDF10;Natural sciences;0.551162600517273;RDF106;Biological sciences;0.6151212453842163;RDF107;Other natural sciences;0.3530290126800537;RDF105;Earth and related environmental sciences;0.00019615959899965674
332;Raman spectroscopy platform integrating highly sensitive photonic devices, nanostructured surfaces and machine learning for on-site detection of multiple diseases;RDF20-21;Engineering and technology;0.5552124381065369;RDF211;Nano-technology;0.9193096160888672;RDF207;Medical and biomedical engineering;0.7401235103607178;RDF212;Other engineering and technologies;0.6663479208946228
333;Capillary stalling and hypoxic micropockets: two sides of the same phenomena? (Cardiovascular System – Vascular System);RDF10;Natural sciences;0.4694063365459442;RDF106;Biological sciences;0.3249078094959259;RDF105;Earth and related environmental sciences;0.08487549424171448;RDF107;Other natural sciences;0.023807337507605553
334;Crime sans châtiment : compétences et réussite criminelle (Law and criminology);RDF20-21;Engineering and technology;0.4425351321697235;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.22375456988811493;RDF211;Nano-technology;0.0007522054365836084;RDF212;Other engineering and technologies;0.0005709400866180658
335;Crop rhizosphere response to environmental stress (Biological Systems and Functions);RDF10;Natural sciences;0.4600520133972168;RDF106;Biological sciences;0.7965027093887329;RDF105;Earth and related environmental sciences;0.7145953178405762;RDF107;Other natural sciences;0.010571679100394249
336;Towards remission and full recovery from obsessive-compulsive disorder: Investigating the efficacy of Inference-Based Cognitive-Behavioral Therapy when standard treatment has failed;RDF30;Medical, health and life sciences;0.2654942274093628;RDF302;Clinical medicine;0.23821789026260376;RDF303;Health sciences;0.03018174320459366;RDF305;Other medical sciences;0.0222253929823637
337;Soft coral flexibility: its impact on hydrodynamic loads, feeding and a way to measure flow velocity;RDF10;Natural sciences;0.6115372180938721;RDF106;Biological sciences;0.842728316783905;RDF105;Earth and related environmental sciences;0.37604963779449463;RDF107;Other natural sciences;0.32967299222946167
338;Sexual selection and the evolution of cognition (Evolution and Ecology);RDF10;Natural sciences;0.7344104051589966;RDF106;Biological sciences;0.43290212750434875;RDF107;Other natural sciences;0.32430922985076904;RDF105;Earth and related environmental sciences;0.15176749229431152
339;Characterization of lincRNA-miRNA networks (Genes, Cells and Molecules);RDF10;Natural sciences;0.5530520081520081;RDF106;Biological sciences;0.9612767100334167;RDF104;Chemical sciences;0.6409092545509338;RDF107;Other natural sciences;0.35328781604766846
340;Rétroaction corrective écrite : à quel moment et pour qui? (Education and social work);RDF50;Social sciences;0.6590505838394165;RDF503;Education;0.9836801886558533;RDF504;Sociology and related studies;0.0016326078912243247;RDF509;Other social sciences;0.00025563297094777226
341;EDITH: Efficient Design for Intelligent devices exploiting emerging TecHnologies (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9946956038475037;RDF203;Electrical engineering, computer engineering, and information engineering;0.9928997755050659;RDF212;Other engineering and technologies;0.1035715788602829;RDF211;Nano-technology;0.04918895289301872
342;When Pain Drives you N. U. T. S.: A mixed methods approach to investigating triggers of the stress response and multidimensional pain outcomes in a sample of individuals suffering from chronic low back pain (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF30;Medical, health and life sciences;0.39398622512817383;RDF302;Clinical medicine;0.6794265508651733;RDF303;Health sciences;0.617176353931427;RDF305;Other medical sciences;0.5358072519302368
343;Preclinical development of highly potent and orally bioavailable PCSK9 inhibitors for patients at high cardiovascular risk;RDF10;Natural sciences;0.5817805528640747;RDF106;Biological sciences;0.6927759051322937;RDF104;Chemical sciences;0.6274304986000061;RDF107;Other natural sciences;0.08323956280946732
344;Targeting 14-3-3zeta to promote human pancreatic beta-cell proliferation (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF10;Natural sciences;0.4645127058029175;RDF106;Biological sciences;0.8514761328697205;RDF107;Other natural sciences;0.3383023142814636;RDF104;Chemical sciences;0.0022445586510002613
345;Colloque scientifique annuel de l'Équipe de recherche interdisciplinaire sur les familles réfugiées et demandeuses d'asile;RDF10;Natural sciences;0.42649295926094055;RDF107;Other natural sciences;0.7896843552589417;RDF106;Biological sciences;0.6512278914451599;RDF103;Physical sciences;0.5813013911247253
346;Machine Learning in the Presence of Model-Dependent Data (Computer Science);RDF20-21;Engineering and technology;0.3592439293861389;RDF212;Other engineering and technologies;0.07274290919303894;RDF203;Electrical engineering, computer engineering, and information engineering;0.0008330272976309061;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00015327639994211495
347;Sustainable mobility in Canadian cities: Towards an integrated measurement and understanding of the performance of land use and transport systems and their impacts on travel behavior (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9945690035820007;RDF208;Environmental engineering and related engineering;0.997927188873291;RDF202;Industrial, systems and processes engineering;0.5455449223518372;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2504660487174988
348;L'enseignement de l'écriture par les enseignants de littérature et de philosophie du collégial (Education and social work);RDF60;Humanities and the arts;0.9639226198196411;RDF602;Languages and literature;0.9995346069335938;RDF603;Philosophy;0.9808666706085205;RDF605;Other humanities;0.028102070093154907
349;Investigating the metabolic determinants of triple-negative breast cancer progression through chromatin dependencies (Cancer Progression & Therapeutics);RDF10;Natural sciences;0.6401408314704895;RDF106;Biological sciences;0.9965751767158508;RDF107;Other natural sciences;0.19864977896213531;RDF104;Chemical sciences;0.0016700075939297676
