;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
357;Look Up!: The Media Logics of Aerial Communication (Communications, media studies, gender studies, library and information science, related fields);RDF20-21;Engineering and technology;0.7025683522224426;RDF203;Electrical engineering, computer engineering, and information engineering;0.13375429809093475;RDF212;Other engineering and technologies;0.0645354762673378;RDF202;Industrial, systems and processes engineering;0.0037507889792323112
358;Expectation Formation, Excess Currency Returns, and Foreign Exchange Interventions;RDF50;Social sciences;0.3303457498550415;RDF502;Economics and business administration;0.8175016641616821;RDF509;Other social sciences;0.08897848427295685;RDF504;Sociology and related studies;0.05179748311638832
359;Études génétiques et moléculaires de la fonction des Polycomb dans la formation et le maintien de la stabilité de l'hétérochromatine (Genes, Cells and Molecules);RDF10;Natural sciences;0.6598168611526489;RDF106;Biological sciences;0.5722613334655762;RDF103;Physical sciences;0.27904194593429565;RDF107;Other natural sciences;0.2748376727104187
360;Bringing the quantum revolution to fruition (Computer Science);RDF20-21;Engineering and technology;0.9869410991668701;RDF203;Electrical engineering, computer engineering, and information engineering;0.6385113000869751;RDF212;Other engineering and technologies;0.0636567696928978;RDF211;Nano-technology;0.01943795382976532
361;Apprentissage automatique et optimisation pour les graphes et réseaux (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9753976464271545;RDF203;Electrical engineering, computer engineering, and information engineering;0.7061144113540649;RDF202;Industrial, systems and processes engineering;0.5335189700126648;RDF212;Other engineering and technologies;0.19178137183189392
362;Thanatographies: (re)penser la mort en littérature;RDF60;Humanities and the arts;0.8459364175796509;RDF602;Languages and literature;0.8391417264938354;RDF601;History, archaeology and related studies;0.08509904891252518;RDF603;Philosophy;0.055515117943286896
363;Mechanisms of assembly and function of the septin cytoskeleton in Drosophila (Genes, Cells and Molecules);RDF10;Natural sciences;0.5745983719825745;RDF106;Biological sciences;0.9391365647315979;RDF103;Physical sciences;0.7704647779464722;RDF107;Other natural sciences;0.2501335144042969
364;Propagating Marginal Probability Mass Functions in Constraint Programming Solvers: Challenges and Opportunities;RDF20-21;Engineering and technology;0.8573253154754639;RDF203;Electrical engineering, computer engineering, and information engineering;0.6053762435913086;RDF202;Industrial, systems and processes engineering;0.5807681679725647;RDF204;Mechanical engineering;0.30244261026382446
365;Magnetic resonance navigation of drug eluting beads for liver cancer therapy: in-vitro optimization and preclinical safety efficacy study (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.7552028298377991;RDF303;Health sciences;0.9706600308418274;RDF302;Clinical medicine;0.26492851972579956;RDF304;Medical biotechnology;0.20641373097896576
366;Robotic Perception in Extreme Environments (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9774612188339233;RDF208;Environmental engineering and related engineering;0.2660234570503235;RDF202;Industrial, systems and processes engineering;0.239571675658226;RDF203;Electrical engineering, computer engineering, and information engineering;0.18698416650295258
367;Modular and Lifelong Learning for Developing General Purpose Robotic Agents (Computer Science);RDF20-21;Engineering and technology;0.9606255292892456;RDF203;Electrical engineering, computer engineering, and information engineering;0.3689597249031067;RDF212;Other engineering and technologies;0.04935939982533455;RDF202;Industrial, systems and processes engineering;0.012796517461538315
368;Algorithmic Fairness in Black-box Machine Learning Models (Computer Science);RDF20-21;Engineering and technology;0.8908604979515076;RDF203;Electrical engineering, computer engineering, and information engineering;0.8440880179405212;RDF212;Other engineering and technologies;0.023197626695036888;RDF202;Industrial, systems and processes engineering;0.008140463382005692
369;Sex- and hormone-dependent recruitment of inhibitory neurons in rodent sensory cortex (Genes, Cells and Molecules);RDF10;Natural sciences;0.5072590708732605;RDF106;Biological sciences;0.944587230682373;RDF103;Physical sciences;0.3366853594779968;RDF107;Other natural sciences;0.20040114223957062
370;Investigating the Adamts19-dependent mechanisms that regulate valve maturation (Developmental Biology);RDF10;Natural sciences;0.5035715699195862;RDF106;Biological sciences;0.9592307209968567;RDF103;Physical sciences;0.26402613520622253;RDF107;Other natural sciences;0.11230769753456116
371;Social Innovation Processes in and around Multinational Companies: The Role of Social Activists and their Transnational Networks (Social Innovation);RDF50;Social sciences;0.6759774088859558;RDF504;Sociology and related studies;0.5370717644691467;RDF502;Economics and business administration;0.31168869137763977;RDF503;Education;0.23899394273757935
372;Regulation of collective cell migration by the kinase Misshapen (Cell and Developmental Physiology);RDF30;Medical, health and life sciences;0.7466452121734619;RDF301;Basic medicine and life sciences;0.47099512815475464;RDF303;Health sciences;0.2260994017124176;RDF305;Other medical sciences;0.14045411348342896
373;COHESION Study 2.0: COvid-19, HEalth and Social InteractiOn in Neighbourhoods;RDF30;Medical, health and life sciences;0.5750368237495422;RDF303;Health sciences;0.5652687549591064;RDF305;Other medical sciences;0.11601078510284424;RDF301;Basic medicine and life sciences;0.06412401050329208
374;Breaking silos: Integrating software development and operations activities in organizations;RDF20-21;Engineering and technology;0.9230057001113892;RDF202;Industrial, systems and processes engineering;0.6792052984237671;RDF203;Electrical engineering, computer engineering, and information engineering;0.18639107048511505;RDF212;Other engineering and technologies;0.12458530068397522
375;Differential impact of stress on risk-taking behaviour in individuals using hippocampus versus caudate nucleus-dependent virtual navigation strategies (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.40958189964294434;RDF301;Basic medicine and life sciences;0.4487272799015045;RDF303;Health sciences;0.12049054354429245;RDF305;Other medical sciences;0.10743747651576996
376;Gas phase activation of monosaccharides and 5-hydroxymethylfurfural to 2,5 diformylfuran a PEF monomer (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9214749932289124;RDF205;Chemical engineering;0.9901877045631409;RDF206;Materials engineering and resources engineering;0.3238610327243805;RDF212;Other engineering and technologies;0.14010077714920044
377;Critical Edition, Translation and Study of Isaac ibn Latif's Commentary on Ecclesiastes (ca. 1240) (Philosophy, medieval studies, classics, religious);RDF60;Humanities and the arts;0.3886871039867401;RDF603;Philosophy;0.8981428742408752;RDF602;Languages and literature;0.35765165090560913;RDF605;Other humanities;0.0249165166169405
378;Sound Art Documentation : Spatial Audio and Significant Knowledge (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.5552278757095337;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.09442688524723053;RDF605;Other humanities;0.00989806279540062;RDF602;Languages and literature;0.0032350560650229454
379;Inter-Brain Synchronization: from Measurements to Mechanisms (Biological Systems and Functions);RDF20-21;Engineering and technology;0.6545044183731079;RDF204;Mechanical engineering;0.07633879780769348;RDF212;Other engineering and technologies;0.07389651238918304;RDF207;Medical and biomedical engineering;0.03993731364607811
380;Endothelial cell genetics and blood pressure regulation (Genetics);RDF30;Medical, health and life sciences;0.7166725993156433;RDF303;Health sciences;0.9452479481697083;RDF301;Basic medicine and life sciences;0.4546991288661957;RDF304;Medical biotechnology;0.2587003707885742
381;ImproviNg rEnal outcomes following coronary angiograPhy and/or percuTaneoUs coroNary intErventions: a pragmatic, adaptive, patient-oriented randomized controlled trial;RDF30;Medical, health and life sciences;0.9385287761688232;RDF303;Health sciences;0.9587699770927429;RDF302;Clinical medicine;0.4282296299934387;RDF304;Medical biotechnology;0.22996725142002106
382;Machine Learning with Tensor Networks (Computer Science);RDF20-21;Engineering and technology;0.9433719515800476;RDF203;Electrical engineering, computer engineering, and information engineering;0.9165214896202087;RDF212;Other engineering and technologies;0.04189131036400795;RDF202;Industrial, systems and processes engineering;0.026506125926971436
383;Elucidation of novel intracellular signaling mechanisms underlying uterine function and disease in cows (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.7132748961448669;RDF303;Health sciences;0.8846386075019836;RDF301;Basic medicine and life sciences;0.6001590490341187;RDF305;Other medical sciences;0.25664564967155457
384;Data extraction from videos for the analysis of behaviors in urban scenes (Computer Science);RDF20-21;Engineering and technology;0.7407184839248657;RDF203;Electrical engineering, computer engineering, and information engineering;0.8243204951286316;RDF212;Other engineering and technologies;0.057440385222435;RDF208;Environmental engineering and related engineering;0.020235318690538406
385;Inflammatory phenotype, senescence, and viscoelasticity imaging of macrophages in HIV (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.9490439295768738;RDF303;Health sciences;0.9598374366760254;RDF304;Medical biotechnology;0.6559974551200867;RDF301;Basic medicine and life sciences;0.2729925215244293
386;Optimization algorithms for rich vehicle routing problems;RDF20-21;Engineering and technology;0.9072626233100891;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9678993225097656;RDF202;Industrial, systems and processes engineering;0.45068424940109253;RDF204;Mechanical engineering;0.3238610625267029
